Kind,Name,AltCountLineCode,CountInput,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots
Static Function,"reverseSamplesBytes",49,0,49,6,7,0,0,2,3,0,28,11,4,0,7,3,3,3,3,2,2,1,2
File,"rewrite_tag.c_main.c",13,,13,4,9,0,0,,,,9,12,4,0,8,,,,,,,0,
File,"rewrite_tag.c_rewrite_test.c",142,,142,13,27,0,0,,,,73,58,13,1,50,,,,,,,2,
File,"rewrite_tag.c_test_packbits.c",69,,69,12,21,0,0,,,,40,42,13,1,30,,,,,,,2,
Function,"rewrite_test",142,3,142,13,26,0,0,2,227713,5,73,57,12,1,50,23,23,23,23,61,61,2,61
Static Function,"rotateContigSamples16bits",73,0,73,4,7,0,0,2,3,0,43,8,2,0,6,3,3,3,1,1,0,1,0
Static Function,"rotateContigSamples24bits",78,0,78,4,8,0,0,2,3,0,48,9,2,0,7,3,3,3,1,1,0,1,0
Static Function,"rotateContigSamples32bits",89,0,89,4,8,0,0,2,3,0,55,9,2,0,7,3,3,3,1,1,0,1,0
Static Function,"rotateContigSamples8bits",66,0,66,4,7,0,0,2,3,0,38,8,2,0,6,3,3,3,1,1,0,1,0
Static Function,"rotateImage",269,1,269,20,4,0,0,1,2,0,155,23,19,0,4,2,2,2,1,1,0,1,0
Static Function,"setExtraSamples",18,0,18,3,4,0,0,1,3,0,12,7,2,0,5,3,3,3,3,2,2,1,2
Static Function,"setWindowSize",5,0,5,2,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"setupLuma",9,1,9,3,4,0,0,2,2,0,6,6,3,0,6,2,2,2,1,0,0,1,0
Static Function,"setupLumaTables",7,0,7,2,0,0,0,0,1,0,3,1,1,0,0,1,1,1,1,0,0,0,0
File,"sgisv.c_main.c",62,,60,17,35,0,2,,,,32,53,18,7,30,,,,,,,3,
File,"sgisv.c_svGrey.c",16,,16,6,5,0,0,,,,11,14,9,0,9,,,,,,,2,
File,"sgisv.c_svRGBContig.c",28,,28,8,6,0,0,,,,20,17,12,1,6,,,,,,,2,
File,"sgisv.c_svRGBSeparate.c",38,,38,11,10,0,0,,,,28,28,16,1,13,,,,,,,2,
File,"sgisv.c_tiffsv.c",55,,55,14,10,0,0,,,,36,26,16,1,9,,,,,,,1,
File,"sgisv.c_usage.c",10,,10,6,1,0,0,,,,7,7,6,0,1,,,,,,,0,
File,"short_tag.c_main.c",97,,97,12,20,0,0,,,,52,50,13,1,36,,,,,,,1,
Static Function,"shrinkbox",82,0,82,3,1,0,0,0,8,1,62,17,10,4,3,4,4,4,1,0,0,1,0
Function,"sindex",8,3,8,2,4,0,0,1,3,0,5,5,1,0,6,3,3,3,3,3,3,2,3
File,"snprintf.c__TIFF_snprintf_f.c",10,,10,5,1,0,0,,,,6,6,5,0,1,,,,,,,0,
File,"snprintf.c__TIFF_vsnprintf_f.c",10,,9,4,2,0,1,,,,4,5,4,0,1,,,,,,,0,
Static Function,"splitbox",108,0,108,9,23,0,0,0,96,2,94,40,13,6,21,10,6,10,1,8,0,1,0
Function,"strcasecmp",10,2,10,3,6,0,0,2,3,0,3,6,2,0,4,3,3,3,3,3,3,2,3
File,"strcasecmp.c_strcasecmp.c",10,,10,4,6,0,0,,,,3,9,5,0,4,,,,,,,2,
File,"strip.c_create_image_striped.c",57,,57,10,12,0,0,,,,24,30,8,2,20,,,,,,,1,
File,"strip.c_read_image_striped.c",71,,71,11,13,0,0,,,,28,33,9,2,22,,,,,,,1,
File,"strip.c_read_strips.c",38,,38,10,5,0,0,,,,21,16,11,0,5,,,,,,,1,
File,"strip.c_write_scanlines.c",24,,24,6,6,0,0,,,,13,13,7,0,6,,,,,,,1,
File,"strip.c_write_strips.c",26,,26,7,3,0,0,,,,13,11,8,0,3,,,,,,,1,
File,"strip_rw.c_main.c",87,,87,5,13,0,0,,,,42,27,6,1,20,,,,,,,1,
Function,"strtoul",56,3,56,5,40,0,0,6,1200,3,33,43,7,1,36,17,17,24,6,12,12,2,10
File,"strtoul.c_strtoul.c",56,,56,9,40,0,0,,,,33,49,13,1,36,,,,,,,2,
Function,"strtoull",67,2,67,6,48,0,0,3,3264,4,37,50,8,3,40,19,19,36,9,16,15,2,14
File,"strtoull.c_strtoull.c",67,,67,7,48,0,0,,,,37,53,11,3,40,,,,,,,2,
Function,"super_fgets",39,2,39,11,15,0,0,3,14,1,21,25,6,1,19,6,6,6,5,5,5,3,5
Static Function,"svGrey",16,2,16,6,5,0,0,1,5,1,11,13,8,0,9,4,4,4,3,2,2,2,2
Static Function,"svRGBContig",28,1,28,8,6,0,0,2,3,0,20,16,11,1,6,3,3,3,3,2,2,2,2
Static Function,"svRGBSeparate",38,1,38,11,10,0,0,2,9,1,28,27,15,1,13,5,5,5,5,6,6,2,6
Static Function,"swabHorAcc16",8,1,8,4,1,0,0,1,1,0,4,3,3,0,0,1,1,1,1,0,0,0,0
Static Function,"swabHorAcc32",8,1,8,4,1,0,0,1,1,0,4,3,3,0,0,1,1,1,1,0,0,0,0
Static Function,"swabHorDiff16",10,1,10,4,4,0,0,1,2,0,5,6,3,0,3,2,2,2,1,1,0,1,0
Static Function,"swabHorDiff32",10,1,10,4,4,0,0,1,2,0,5,6,3,0,3,2,2,2,1,1,0,1,0
Static Function,"swapBytesInScanline",22,0,22,4,0,0,0,0,1,0,7,3,3,0,0,1,1,1,1,0,0,0,0
Static Function,"t2pReadFile",9,0,9,2,1,0,0,1,1,0,4,2,1,0,1,1,1,1,1,0,0,0,0
Static Function,"t2pReadFile",9,0,9,2,1,0,0,1,1,0,4,2,1,0,1,1,1,1,1,0,0,0,0
File,"t2pReadFile.c_t2pReadFile.c",9,,9,2,1,0,0,,,,4,3,2,0,1,,,,,,,0,
Static Function,"t2pSeekFile",9,0,9,2,1,0,0,1,1,0,4,2,1,0,1,1,1,1,1,0,0,0,0
Static Function,"t2pWriteFile",9,0,9,2,1,0,0,1,1,0,4,2,1,0,1,1,1,1,1,0,0,0,0
Static Function,"t2p_closeproc",6,0,6,2,0,0,0,1,1,0,2,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"t2p_disable",6,0,6,1,0,0,0,0,1,0,2,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"t2p_enable",6,0,6,1,0,0,0,0,1,0,2,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"t2p_mapproc",6,0,6,1,1,0,0,1,1,0,2,1,0,0,1,1,1,1,1,0,0,0,0
Static Function,"t2p_readproc",6,0,6,1,1,0,0,1,1,0,2,1,0,0,1,1,1,1,1,0,0,0,0
Static Function,"t2p_seekproc",8,0,8,2,0,0,0,1,1,0,3,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"t2p_sizeproc",6,0,6,1,1,0,0,1,1,0,2,1,0,0,1,1,1,1,1,0,0,0,0
Static Function,"t2p_unmapproc",5,0,5,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"t2p_writeproc",11,1,11,2,3,0,0,1,2,0,5,5,2,0,3,2,2,2,1,1,0,1,0
Function,"test_packbits",68,1,68,11,20,0,0,2,1153,3,39,40,11,1,30,13,13,13,13,30,30,2,30
File,"tif2ras.c_usage.c",5,,5,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_acorn.c_TIFFFdOpen.c",15,,15,2,1,0,0,,,,4,3,2,0,1,,,,,,,1,
File,"tif_acorn.c_TIFFOpen.c",18,,18,7,7,0,0,,,,8,14,8,0,6,,,,,,,1,
File,"tif_acorn.c__TIFFfree.c",5,,5,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_acorn.c__TIFFmalloc.c",5,,5,2,1,0,0,,,,1,3,2,0,1,,,,,,,0,
File,"tif_acorn.c__TIFFmemcmp.c",5,,5,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_acorn.c__TIFFmemcpy.c",5,,5,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_acorn.c__TIFFmemset.c",5,,5,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_acorn.c__TIFFrealloc.c",5,,5,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_acorn.c__tiffCloseProc.c",5,,5,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_acorn.c__tiffMapProc.c",6,,6,1,1,0,0,,,,4,2,1,0,1,,,,,,,0,
File,"tif_acorn.c__tiffReadProc.c",5,,5,1,0,0,0,,,,1,1,1,0,0,,,,,,,0,
File,"tif_acorn.c__tiffSeekProc.c",5,,5,1,0,0,0,,,,1,1,1,0,0,,,,,,,0,
File,"tif_acorn.c__tiffSizeProc.c",5,,5,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_acorn.c__tiffUnmapProc.c",5,,5,1,0,0,0,,,,3,1,1,0,0,,,,,,,0,
File,"tif_acorn.c__tiffWriteProc.c",5,,5,1,0,0,0,,,,1,1,1,0,0,,,,,,,0,
File,"tif_acorn.c_acornErrorHandler.c",10,,10,3,1,0,0,,,,3,4,3,0,1,,,,,,,1,
File,"tif_acorn.c_acornWarningHandler.c",11,,11,3,1,0,0,,,,4,4,3,0,1,,,,,,,1,
File,"tif_acorn.c_close.c",5,,5,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_acorn.c_lseek.c",25,,25,5,5,0,0,,,,9,9,5,0,4,,,,,,,1,
File,"tif_acorn.c_open.c",31,,31,4,6,0,0,,,,11,10,4,0,6,,,,,,,1,
File,"tif_acorn.c_read.c",5,,5,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_acorn.c_write.c",5,,5,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_apple.c_TIFFFdOpen.c",11,,11,2,0,0,0,,,,4,2,2,0,0,,,,,,,0,
File,"tif_apple.c_TIFFOpen.c",47,,47,13,18,0,0,,,,25,37,15,1,21,,,,,,,3,
File,"tif_apple.c__TIFFfree.c",5,,5,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_apple.c__TIFFmalloc.c",5,,5,2,1,0,0,,,,1,3,2,0,1,,,,,,,0,
File,"tif_apple.c__TIFFmemcmp.c",5,,5,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_apple.c__TIFFmemcpy.c",5,,5,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_apple.c__TIFFmemset.c",5,,5,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_apple.c__TIFFrealloc.c",11,,11,5,1,0,0,,,,5,8,7,0,1,,,,,,,1,
File,"tif_apple.c__tiffCloseProc.c",5,,5,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_apple.c__tiffMapProc.c",5,,5,1,1,0,0,,,,1,2,1,0,1,,,,,,,0,
File,"tif_apple.c__tiffReadProc.c",6,,6,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_apple.c__tiffSeekProc.c",29,,29,6,4,0,0,,,,13,11,7,0,4,,,,,,,1,
File,"tif_apple.c__tiffSizeProc.c",10,,10,4,2,0,0,,,,4,6,4,0,2,,,,,,,1,
File,"tif_apple.c__tiffUnmapProc.c",4,,4,1,0,0,0,,,,0,1,1,0,0,,,,,,,0,
File,"tif_apple.c__tiffWriteProc.c",6,,6,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_apple.c_appleErrorHandler.c",8,,8,3,0,0,0,,,,3,3,3,0,0,,,,,,,0,
File,"tif_apple.c_appleWarningHandler.c",9,,9,3,0,0,0,,,,4,3,3,0,0,,,,,,,0,
File,"tif_apple.c_ourc2pstr.c",7,,7,3,3,0,0,,,,3,6,4,0,3,,,,,,,0,
File,"tif_atari.c_TIFFFdOpen.c",12,,12,2,0,0,0,,,,4,2,2,0,0,,,,,,,0,
File,"tif_atari.c_TIFFOpen.c",24,,24,9,9,0,0,,,,12,17,9,0,8,,,,,,,2,
File,"tif_atari.c__TIFFfree.c",5,,5,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_atari.c__TIFFmalloc.c",5,,5,2,1,0,0,,,,1,3,2,0,1,,,,,,,0,
File,"tif_atari.c__TIFFmemcmp.c",5,,5,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_atari.c__TIFFmemcpy.c",5,,5,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_atari.c__TIFFmemset.c",5,,5,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_atari.c__TIFFrealloc.c",5,,5,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_atari.c__tiffCloseProc.c",11,,11,3,3,0,0,,,,5,6,3,0,3,,,,,,,1,
File,"tif_atari.c__tiffMapProc.c",5,,5,1,1,0,0,,,,1,2,1,0,1,,,,,,,0,
File,"tif_atari.c__tiffReadProc.c",11,,11,3,3,0,0,,,,5,6,3,0,3,,,,,,,1,
File,"tif_atari.c__tiffSeekProc.c",29,,29,6,9,0,0,,,,15,15,8,0,7,,,,,,,2,
File,"tif_atari.c__tiffSizeProc.c",9,,9,3,1,0,0,,,,5,5,4,0,1,,,,,,,0,
File,"tif_atari.c__tiffUnmapProc.c",4,,4,1,0,0,0,,,,0,1,1,0,0,,,,,,,0,
File,"tif_atari.c__tiffWriteProc.c",11,,11,3,3,0,0,,,,5,6,3,0,3,,,,,,,1,
File,"tif_atari.c_atariErrorHandler.c",8,,8,3,0,0,0,,,,3,3,3,0,0,,,,,,,0,
File,"tif_atari.c_atariWarningHandler.c",9,,9,3,0,0,0,,,,4,3,3,0,0,,,,,,,0,
File,"tif_aux.c_TIFFDefaultRefBlackWhite.c",20,,20,3,5,0,0,,,,10,8,3,0,7,,,,,,,2,
File,"tif_aux.c_TIFFDefaultTransferFunction.c",36,,36,5,9,0,0,,,,22,21,8,1,14,,,,,,,2,
File,"tif_aux.c_TIFFGetFieldDefaulted.c",10,,10,5,1,0,0,,,,6,6,5,0,1,,,,,,,0,
File,"tif_aux.c_TIFFVGetFieldDefaulted.c",118,,118,8,4,0,0,,,,70,11,8,0,3,,,,,,,1,
File,"tif_aux.c__TIFFCheckMalloc.c",5,,5,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_aux.c__TIFFCheckRealloc.c",16,,16,6,2,0,0,,,,5,6,5,0,1,,,,,,,1,
File,"tif_aux.c__TIFFMultiply32.c",10,,10,2,1,0,0,,,,4,3,2,0,1,,,,,,,1,
File,"tif_aux.c__TIFFMultiply64.c",10,,10,2,1,0,0,,,,4,3,2,0,1,,,,,,,1,
File,"tif_aux.c__TIFFUInt64ToDouble.c",14,,14,2,4,0,0,,,,7,5,2,0,3,,,,,,,1,
File,"tif_aux.c__TIFFUInt64ToFloat.c",14,,14,2,4,0,0,,,,7,5,2,0,3,,,,,,,1,
File,"tif_close.c_TIFFCleanup.c",37,,37,8,1,0,0,,,,18,9,8,0,1,,,,,,,1,
File,"tif_close.c_TIFFClose.c",8,,8,2,0,0,0,,,,4,2,2,0,0,,,,,,,0,
File,"tif_codec.c_NotConfigured.c",11,,11,1,2,0,0,,,,7,3,1,0,2,,,,,,,0,
File,"tif_codec.c_TIFFIsCODECConfigured.c",15,,15,2,5,0,0,,,,5,10,3,0,7,,,,,,,1,
File,"tif_codec.c__notConfigured.c",11,,11,5,2,0,0,,,,5,7,6,0,1,,,,,,,0,
File,"tif_compress.c_TIFFFindCODEC.c",13,,13,2,0,0,0,,,,9,2,2,0,0,,,,,,,0,
File,"tif_compress.c_TIFFGetConfiguredCODECs.c",40,,40,7,2,0,0,,,,26,8,7,0,1,,,,,,,1,
File,"tif_compress.c_TIFFNoDecode.c",14,,14,3,1,0,0,,,,4,5,4,0,1,,,,,,,0,
File,"tif_compress.c_TIFFNoEncode.c",15,,15,3,3,0,0,,,,4,6,4,0,2,,,,,,,1,
File,"tif_compress.c_TIFFRegisterCODEC.c",21,,21,3,4,0,0,,,,11,5,3,0,2,,,,,,,1,
File,"tif_compress.c_TIFFSetCompressionScheme.c",7,,7,3,0,0,0,,,,3,4,4,0,0,,,,,,,0,
File,"tif_compress.c_TIFFUnRegisterCODEC.c",14,,14,3,0,0,0,,,,8,3,3,0,0,,,,,,,0,
File,"tif_compress.c__TIFFNoPreCode.c",6,,6,1,1,0,0,,,,3,2,1,0,1,,,,,,,0,
File,"tif_compress.c__TIFFNoRowDecode.c",6,,6,2,1,0,0,,,,4,3,2,0,1,,,,,,,0,
File,"tif_compress.c__TIFFNoRowEncode.c",6,,6,2,1,0,0,,,,4,3,2,0,1,,,,,,,0,
File,"tif_compress.c__TIFFNoSeek.c",8,,8,2,1,0,0,,,,3,3,2,0,1,,,,,,,0,
File,"tif_compress.c__TIFFNoStripDecode.c",6,,6,2,1,0,0,,,,4,3,2,0,1,,,,,,,0,
File,"tif_compress.c__TIFFNoStripEncode.c",6,,6,2,1,0,0,,,,4,3,2,0,1,,,,,,,0,
File,"tif_compress.c__TIFFNoTileDecode.c",6,,6,2,1,0,0,,,,4,3,2,0,1,,,,,,,0,
File,"tif_compress.c__TIFFNoTileEncode.c",6,,6,2,1,0,0,,,,4,3,2,0,1,,,,,,,0,
File,"tif_compress.c__TIFFSetDefaultCompressionState.c",23,,23,1,0,0,0,,,,19,1,1,0,0,,,,,,,0,
File,"tif_dir.c_OkToChangeTag.c",18,,18,4,4,0,0,,,,6,10,5,0,5,,,,,,,1,
File,"tif_dir.c_TIFFAdvanceDirectory.c",57,,57,10,9,0,0,,,,23,21,10,0,11,,,,,,,2,
File,"tif_dir.c_TIFFCreateDirectory.c",11,,11,2,1,0,0,,,,7,3,2,0,1,,,,,,,0,
File,"tif_dir.c_TIFFCurrentDirOffset.c",5,,5,1,0,0,0,,,,1,1,1,0,0,,,,,,,0,
File,"tif_dir.c_TIFFDefaultDirectory.c",37,,37,8,1,0,0,,,,31,9,8,0,1,,,,,,,0,
File,"tif_dir.c_TIFFFreeDirectory.c",26,,26,6,0,0,0,,,,21,6,6,0,0,,,,,,,0,
File,"tif_dir.c_TIFFGetField.c",10,,10,5,1,0,0,,,,6,6,5,0,1,,,,,,,0,
File,"tif_dir.c_TIFFLastDirectory.c",5,,5,1,0,0,0,,,,1,1,1,0,0,,,,,,,0,
File,"tif_dir.c_TIFFNumberOfDirectories.c",9,,9,2,0,0,0,,,,4,2,2,0,0,,,,,,,0,
File,"tif_dir.c_TIFFReassignTagToIgnore.c",36,,36,5,10,0,0,,,,18,15,6,0,13,,,,,,,3,
File,"tif_dir.c_TIFFSetDirectory.c",14,,14,3,0,0,0,,,,10,3,3,0,0,,,,,,,0,
File,"tif_dir.c_TIFFSetField.c",10,,10,5,1,0,0,,,,6,6,5,0,1,,,,,,,0,
File,"tif_dir.c_TIFFSetSubDirectory.c",7,,7,2,0,0,0,,,,3,2,2,0,0,,,,,,,0,
File,"tif_dir.c_TIFFSetTagExtender.c",7,,7,1,0,0,0,,,,3,1,1,0,0,,,,,,,0,
File,"tif_dir.c_TIFFUnlinkDirectory.c",47,,47,10,6,0,0,,,,31,18,10,0,8,,,,,,,1,
File,"tif_dir.c_TIFFVGetField.c",7,,7,3,0,0,0,,,,2,5,5,0,0,,,,,,,0,
File,"tif_dir.c_TIFFVSetField.c",6,,6,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_dir.c__TIFFsetByteArray.c",3,,3,0,0,0,0,,,,1,0,0,0,0,,,,,,,0,
File,"tif_dir.c__TIFFsetDoubleArray.c",3,,3,2,0,0,0,,,,2,2,2,0,0,,,,,,,0,
File,"tif_dir.c__TIFFsetFloatArray.c",3,,3,2,0,0,0,,,,2,2,2,0,0,,,,,,,0,
File,"tif_dir.c__TIFFsetLongArray.c",3,,3,2,0,0,0,,,,2,2,2,0,0,,,,,,,0,
File,"tif_dir.c__TIFFsetNString.c",3,,3,2,0,0,0,,,,2,2,2,0,0,,,,,,,0,
File,"tif_dir.c__TIFFsetShortArray.c",3,,3,2,0,0,0,,,,2,2,2,0,0,,,,,,,0,
File,"tif_dir.c__TIFFsetString.c",3,,3,2,1,0,0,,,,2,4,3,0,1,,,,,,,0,
File,"tif_dir.c_checkInkNamesString.c",24,,24,4,4,0,0,,,,13,9,5,1,3,,,,,,,1,
File,"tif_dir.c_setExtraSamples.c",18,,18,3,4,0,0,,,,12,8,3,0,5,,,,,,,1,
File,"tif_error.c_TIFFError.c",11,,11,3,0,0,0,,,,5,3,3,0,0,,,,,,,0,
File,"tif_error.c_TIFFErrorExt.c",11,,11,3,0,0,0,,,,5,3,3,0,0,,,,,,,0,
File,"tif_error.c_TIFFSetErrorHandler.c",7,,7,1,0,0,0,,,,3,1,1,0,0,,,,,,,0,
File,"tif_error.c_TIFFSetErrorHandlerExt.c",7,,7,1,0,0,0,,,,3,1,1,0,0,,,,,,,0,
File,"tif_extension.c_TIFFAccessTagMethods.c",5,,5,0,0,0,0,,,,1,0,0,0,0,,,,,,,0,
File,"tif_extension.c_TIFFGetClientInfo.c",11,,11,2,0,0,0,,,,4,2,2,0,0,,,,,,,0,
File,"tif_extension.c_TIFFGetTagListCount.c",6,,5,1,0,0,1,,,,2,1,1,0,0,,,,,,,0,
File,"tif_extension.c_TIFFGetTagListEntry.c",9,,9,1,0,0,0,,,,3,1,1,0,0,,,,,,,0,
File,"tif_extension.c_TIFFSetClientInfo.c",20,,20,5,2,0,0,,,,12,8,6,0,2,,,,,,,1,
File,"tif_fax3.c_Fax3BadLength.c",10,,10,3,0,0,0,,,,1,3,3,0,0,,,,,,,0,
File,"tif_fax3.c_Fax3Cleanup.c",17,,17,6,0,0,0,,,,10,6,6,0,0,,,,,,,0,
File,"tif_fax3.c_Fax3Close.c",15,,15,9,2,0,0,,,,9,10,9,0,1,,,,,,,1,
File,"tif_fax3.c_Fax3Decode1D.c",34,,29,8,7,3,2,,,,24,17,10,1,6,,,,,,,1,
File,"tif_fax3.c_Fax3Decode2D.c",48,,39,15,10,5,4,,,,32,27,17,1,9,,,,,,,1,
File,"tif_fax3.c_Fax3DecodeRLE.c",41,,36,11,10,3,2,,,,28,22,12,1,9,,,,,,,2,
File,"tif_fax3.c_Fax3Encode.c",33,,33,7,9,0,0,,,,14,19,7,1,11,,,,,,,4,
File,"tif_fax3.c_Fax3Encode1DRow.c",27,,27,7,5,0,0,,,,16,14,7,3,6,,,,,,,2,
File,"tif_fax3.c_Fax3Encode2DRow.c",40,,38,5,7,0,2,,,,24,12,5,3,6,,,,,,,4,
File,"tif_fax3.c_Fax3Extension.c",9,,9,3,0,0,0,,,,1,3,3,0,0,,,,,,,0,
File,"tif_fax3.c_Fax3PostEncode.c",8,,8,3,1,0,0,,,,3,4,3,0,1,,,,,,,0,
File,"tif_fax3.c_Fax3PreDecode.c",17,,17,4,2,0,0,,,,10,6,4,0,2,,,,,,,1,
File,"tif_fax3.c_Fax3PreEncode.c",21,,21,6,4,0,0,,,,13,11,6,1,4,,,,,,,2,
File,"tif_fax3.c_Fax3PrematureEOF.c",9,,9,3,0,0,0,,,,1,3,3,0,0,,,,,,,0,
File,"tif_fax3.c_Fax3PrintDir.c",57,,57,5,4,0,0,,,,24,9,5,0,4,,,,,,,2,
File,"tif_fax3.c_Fax3PutBits.c",10,,10,5,0,0,0,,,,6,5,5,0,0,,,,,,,0,
File,"tif_fax3.c_Fax3PutEOL.c",26,,26,8,4,0,0,,,,15,14,10,0,4,,,,,,,2,
File,"tif_fax3.c_Fax3Unexpected.c",8,,8,3,0,0,0,,,,1,3,3,0,0,,,,,,,0,
File,"tif_fax3.c_Fax3VGetField.c",41,,41,4,1,0,0,,,,23,5,4,0,1,,,,,,,0,
File,"tif_fax3.c_Fax3VSetField.c",49,,49,7,1,0,0,,,,29,9,8,0,1,,,,,,,0,
File,"tif_fax3.c_Fax4Decode.c",43,,34,10,10,5,4,,,,29,22,12,1,9,,,,,,,2,
File,"tif_fax3.c_Fax4Encode.c",14,,14,4,4,0,0,,,,7,8,4,0,4,,,,,,,2,
File,"tif_fax3.c_Fax4PostEncode.c",10,,10,4,1,0,0,,,,5,5,4,0,1,,,,,,,0,
File,"tif_fax3.c_InitCCITTFax3.c",43,,43,7,3,0,0,,,,34,11,8,0,3,,,,,,,1,
File,"tif_fax3.c_TIFFInitCCITTFax3.c",10,,10,4,4,0,0,,,,4,8,5,0,3,,,,,,,1,
File,"tif_fax3.c_TIFFInitCCITTFax4.c",17,,17,4,4,0,0,,,,11,8,5,0,3,,,,,,,1,
File,"tif_fax3.c_TIFFInitCCITTRLE.c",13,,13,3,4,0,0,,,,6,6,3,0,3,,,,,,,1,
File,"tif_fax3.c_TIFFInitCCITTRLEW.c",13,,13,3,4,0,0,,,,6,6,3,0,3,,,,,,,1,
File,"tif_fax3.c_find0span.c",45,,45,3,5,0,0,,,,24,10,3,1,6,,,,,,,1,
File,"tif_fax3.c_find1span.c",45,,45,3,5,0,0,,,,24,10,3,1,6,,,,,,,1,
File,"tif_fax3.c_putspan.c",34,,25,9,1,3,6,,,,20,11,10,0,1,,,,,,,1,
File,"tif_flush.c_TIFFFlush.c",46,,46,6,8,0,0,,,,11,19,6,0,13,,,,,,,3,
File,"tif_flush.c_TIFFFlushData.c",12,,12,2,3,0,0,,,,4,7,2,0,5,,,,,,,2,
File,"tif_imageiter.c_DECLAREContigCallbackFunc.c",6,,6,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_imageiter.c_DECLARESepCallbackFunc.c",6,,6,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"tif_imageiter.c_TIFFImageIterBegin.c",119,,119,10,11,0,0,,,,56,24,11,3,10,,,,,,,2,
File,"tif_imageiter.c_TIFFImageIterEnd.c",4,,4,1,0,0,0,,,,0,1,1,0,0,,,,,,,0,
File,"tif_imageiter.c_TIFFImageIterGet.c",14,,14,2,3,0,0,,,,5,7,3,0,4,,,,,,,1,
File,"tif_imageiter.c_TIFFReadImageIter.c",16,,16,8,5,0,0,,,,8,11,8,0,3,,,,,,,1,
File,"tif_imageiter.c_gtStripContig.c",31,,31,8,4,0,0,,,,23,14,10,0,4,,,,,,,1,
File,"tif_imageiter.c_gtStripSeparate.c",50,,50,13,9,0,0,,,,34,27,18,0,9,,,,,,,1,
File,"tif_imageiter.c_gtTileContig.c",36,,36,6,4,0,0,,,,26,11,7,0,4,,,,,,,1,
File,"tif_imageiter.c_gtTileSeparate.c",55,,55,14,10,0,0,,,,41,25,15,0,10,,,,,,,1,
File,"tif_imageiter.c_isCCITTCompression.c",10,,10,2,0,0,0,,,,3,2,2,0,0,,,,,,,0,
File,"tif_imageiter.c_main.c",34,,34,15,7,0,0,,,,18,24,19,0,5,,,,,,,3,
File,"tif_jbig.c_JBIGCopyEncodedData.c",25,,25,5,7,0,0,,,,11,13,5,0,8,,,,,,,2,
File,"tif_jbig.c_JBIGDecode.c",35,,28,13,4,12,5,,,,14,19,15,0,4,,,,,,,1,
File,"tif_jbig.c_JBIGEncode.c",17,,17,5,1,0,0,,,,7,7,6,0,1,,,,,,,0,
File,"tif_jbig.c_JBIGOutputBie.c",10,,10,4,1,0,0,,,,3,5,4,0,1,,,,,,,1,
File,"tif_jbig.c_JBIGSetupDecode.c",10,,9,3,3,0,1,,,,3,6,3,0,3,,,,,,,1,
File,"tif_jbig.c_JBIGSetupEncode.c",10,,10,3,3,0,0,,,,3,6,3,0,3,,,,,,,1,
